% asym positive
333	2637 1 1238327929
333	2638 1 1238329965
333	2639 1 1238334955
333	2640 1 1238356277
333	2641 1 1238358676
333	2642 1 1238363286
333	2643 1 1238392116
333	2644 1 1238404670
333	2645 1 1238408724
333	2646 1 1238422416
333	2647 1 1238426047
333	2648 1 1238427429
333	2649 1 1238436256
333	2650 1 1238476384
333	2651 1 1238490692
333	2652 1 1238491284
333	2653 1 1238503025
333	2654 1 1238511023
333	2655 1 1238514131
333	2656 1 1238525124
333	2657 1 1238550668
333	2658 1 1238579586
333	2659 1 1238581808
333	2660 1 1238582882
333	2661 1 1238591654
333	2662 1 1238596173
333	2663 1 1238605032
333	2664 1 1238612106
333	2665 1 1238616293
333	2666 1 1238620233
333	2667 1 1238620242
333	2668 1 1238620350
333	2669 1 1238620364
333	2670 1 1238620488
333	2671 1 1238620665
333	2672 1 1238620846
2672	2672 1 1240300255
2672	2672 1 1240300303
333	2673 1 1238621185
333	2674 1 1238621217
333	2675 1 1238622888
333	2676 1 1238623073
333	2677 1 1238623177
333	2678 1 1238624195
333	2679 1 1238625805
333	2680 1 1238626870
333	2681 1 1238627205
333	2682 1 1238642380
333	2683 1 1238649656
333	2684 1 1238650367
333	2685 1 1238653226
333	2686 1 1238654703
333	2687 1 1238657257
333	2688 1 1238658422
333	2689 1 1238659153
333	2690 1 1238660165
333	2691 1 1238661337
2691	2691 1 1238661546
2691	2691 1 1238661621
30	2691 1 1238664522
2691	2691 1 1238763902
333	2692 1 1238662141
333	2693 1 1238666665
333	2694 1 1238675097
333	2695 1 1238678562
333	2696 1 1238682216
333	2697 1 1238684324
333	2698 1 1238694603
333	2699 1 1238697850
2699	2699 1 1349769508
333	2700 1 1238698549
2700	2700 1 1238698825
333	2701 1 1238700099
333	2702 1 1238703751
2702	2702 1 1238703965
30	2702 1 1238706474
2702	2702 1 1238708622
30	2702 1 1238709634
2702	2702 1 1257597199
333	2703 1 1238714853
333	2704 1 1238716219
333	2705 1 1238752074
333	2706 1 1238763704
333	2707 1 1238765660
333	2708 1 1238766851
3	2708 1 1426650883
4	2708 1 1429392368
3	2708 1 1429437662
333	2709 1 1238782359
333	2710 1 1238786618
333	2711 1 1238796993
333	2712 1 1238799897
333	2713 1 1238800453
333	2714 1 1238810020
333	2715 1 1238829938
333	2716 1 1238829986
2716	2716 1 1244711658
43	2716 1 1244720629
2716	2716 1 1245062648
2716	2716 1 1245063503
18	2716 1 1245076533
333	2717 1 1238841340
333	2718 1 1238843016
333	2719 1 1238854815
333	2720 1 1238856757
333	2721 1 1238859858
333	2722 1 1238862410
333	2723 1 1238863055
333	2724 1 1238864270
333	2725 1 1238865822
333	2726 1 1238867960
333	2727 1 1238874507
333	2728 1 1238881188
333	2729 1 1238891066
333	2730 1 1238907389
333	2731 1 1238919403
333	2732 1 1238924031
333	2733 1 1238931849
333	2734 1 1238937404
333	2735 1 1238943672
333	2736 1 1238953407
2736	2736 1 1245697266
2736	2736 1 1245699722
2736	2736 1 1274389801
2736	2736 1 1275693845
2736	2736 1 1319407602
333	2737 1 1238956791
333	2738 1 1238958600
333	2739 1 1238958753
333	2740 1 1238982347
333	2741 1 1239012924
333	2742 1 1239025285
333	2743 1 1239026265
333	2744 1 1239028184
333	2745 1 1239042200
333	2746 1 1239055262
333	2747 1 1239060168
333	2748 1 1239096518
3	2748 1 1426650888
4	2748 1 1429392368
3	2748 1 1429437662
333	2749 1 1239104211
333	2750 1 1239104395
333	2751 1 1239117651
333	2752 1 1239119164
333	2753 1 1239121047
333	2754 1 1239126380
333	2755 1 1239126988
333	2756 1 1239127019
333	2757 1 1239127133
333	2758 1 1239128105
333	2759 1 1239142831
333	2760 1 1239146077
333	2761 1 1239149263
333	2762 1 1239158960
333	2763 1 1239173105
333	2764 1 1239188357
333	2765 1 1239207696
333	2766 1 1239222378
333	2767 1 1239227427
333	2768 1 1239241336
333	2769 1 1239262315
333	2770 1 1239284369
333	2771 1 1239289390
333	2772 1 1239294734
333	2773 1 1239296179
333	2774 1 1239302307
333	2775 1 1239302537
333	2776 1 1239307722
333	2777 1 1239308236
333	2778 1 1239314717
333	2779 1 1239322638
333	2780 1 1239328864
333	2781 1 1239348860
2781	2781 1 1239360057
333	2782 1 1239354118
333	2783 1 1239364372
333	2784 1 1239371068
333	2785 1 1239384154
333	2786 1 1239396037
333	2787 1 1239459060
333	2788 1 1239478777
333	2789 1 1239479219
333	2790 1 1239482573
333	2791 1 1239519855
333	2792 1 1239532086
333	2793 1 1239548725
333	2794 1 1239567110
333	2795 1 1239567441
333	2796 1 1239571483
333	2797 1 1239571808
333	2798 1 1239578499
333	2799 1 1239582475
333	2800 1 1239591825
333	2801 1 1239592942
333	2802 1 1239613970
333	2803 1 1239619010
333	2804 1 1239628417
333	2805 1 1239629290
333	2806 1 1239645958
333	2807 1 1239653018
333	2808 1 1239657128
333	2809 1 1239658887
333	2810 1 1239661051
333	2811 1 1239668238
333	2812 1 1239672956
333	2813 1 1239678398
333	2814 1 1239680762
333	2815 1 1239705677
333	2816 1 1239716061
333	2817 1 1239722887
333	2818 1 1239723511
333	2819 1 1239728368
333	2820 1 1239734920
333	2821 1 1239738364
333	2822 1 1239790694
333	2823 1 1239799400
333	2824 1 1239802478
18	2824 1 1239806711
333	2825 1 1239803443
2825	2825 1 1239803484
2825	2825 1 1239803595
1857	2825 1 1411591008
333	2826 1 1239814549
333	2827 1 1239822825
333	2828 1 1239825528
2828	2828 1 1354642260
333	2829 1 1239838996
333	2830 1 1239864418
333	2831 1 1239866321
333	2832 1 1239879791
333	2833 1 1239892614
333	2834 1 1239893176
333	2835 1 1239908951
333	2836 1 1239910656
333	2837 1 1239912566
333	2838 1 1239914864
333	2839 1 1239926952
333	2840 1 1239970539
333	2841 1 1239975663
333	2842 1 1239976511
333	2843 1 1239976808
333	2844 1 1239977739
333	2845 1 1239978041
333	2846 1 1239980232
333	2847 1 1239999420
333	2848 1 1240006701
2848	2848 1 1256380859
333	2849 1 1240008625
333	2850 1 1240035615
333	2851 1 1240041528
333	2852 1 1240056936
333	2853 1 1240072851
333	2854 1 1240079746
333	2855 1 1240088083
333	2856 1 1240092060
333	2857 1 1240108490
333	2858 1 1240109986
333	2859 1 1240140883
333	2860 1 1240143765
333	2861 1 1240147838
333	2862 1 1240149257
333	2863 1 1240150841
333	2864 1 1240160579
333	2865 1 1240167009
333	2866 1 1240169287
333	2867 1 1240174879
333	2868 1 1240181887
333	2869 1 1240186760
333	2870 1 1240189321
333	2871 1 1240189472
333	2872 1 1240192883
333	2873 1 1240206474
333	2874 1 1240209575
333	2875 1 1240209927
333	2876 1 1240215013
333	2877 1 1240215961
333	2878 1 1240219413
333	2879 1 1240220213
333	2880 1 1240221805
333	2881 1 1240221953
333	2882 1 1240222037
333	2883 1 1240222886
333	2884 1 1240224336
333	2885 1 1240227599
333	2886 1 1240229175
333	2887 1 1240230940
333	2888 1 1240234430
333	2889 1 1240249222
333	2890 1 1240255793
333	2891 1 1240265688
333	2892 1 1240297688
333	2893 1 1240316254
333	2894 1 1240319542
333	2895 1 1240324098
333	2896 1 1240327923
333	2897 1 1240334789
333	2898 1 1240337815
333	2899 1 1240339742
333	2900 1 1240340020
333	2901 1 1240341074
333	2902 1 1240341962
333	2903 1 1240342122
333	2904 1 1240346061
333	2905 1 1240353457
333	2906 1 1240354951
333	2907 1 1240389170
333	2908 1 1240403893
333	2909 1 1240406494
333	2910 1 1240411370
333	2911 1 1240412808
333	2912 1 1240413614
333	2913 1 1240415148
333	2914 1 1240426307
333	2915 1 1240427571
333	2916 1 1240434054
333	2917 1 1240436147
333	2918 1 1240442654
333	2919 1 1240463111
333	2920 1 1240480142
333	2921 1 1240485856
333	2922 1 1240489475
333	2923 1 1240506567
333	2924 1 1240512475
333	2925 1 1240525617
333	2926 1 1240554461
333	2927 1 1240557950
333	2928 1 1240578516
333	2929 1 1240579179
333	2930 1 1240580923
333	2931 1 1240586776
333	2932 1 1240591299
333	2933 1 1240594671
333	2934 1 1240603783
333	2935 1 1240607329
333	2936 1 1240610102
333	2937 1 1240622538
333	2938 1 1240634718
333	2939 1 1240660989
333	2940 1 1240663855
333	2941 1 1240666176
333	2942 1 1240669071
333	2943 1 1240673323
333	2944 1 1240673870
3	2944 1 1426650937
4	2944 1 1429392385
3	2944 1 1429437672
333	2945 1 1240698768
333	2946 1 1240705548
333	2947 1 1240714348
333	2948 1 1240716445
333	2949 1 1240734497
333	2950 1 1240743222
333	2951 1 1240744378
333	2952 1 1240744385
333	2953 1 1240746107
333	2954 1 1240751075
333	2955 1 1240752085
333	2956 1 1240753288
333	2957 1 1240759159
333	2958 1 1240759352
333	2959 1 1240769494
333	2960 1 1240783125
333	2961 1 1240817775
333	2962 1 1240821073
333	2963 1 1240842885
333	2964 1 1240847143
333	2965 1 1240849578
333	2966 1 1240857517
333	2967 1 1240859798
333	2968 1 1240881776
333	2969 1 1240923609
333	2970 1 1240934972
43	2970 1 1240940797
333	2971 1 1240935201
333	2972 1 1240937180
333	2973 1 1240945114
333	2974 1 1240946034
333	2975 1 1240946285
333	2976 1 1240951932
333	2977 1 1240959265
333	2978 1 1240965949
333	2979 1 1240970219
333	2980 1 1240993389
333	2981 1 1240995439
333	2982 1 1240997464
333	2983 1 1240998973
333	2984 1 1241002489
333	2985 1 1241023160
333	2986 1 1241024226
333	2987 1 1241024872
333	2988 1 1241029422
333	2989 1 1241037487
333	2990 1 1241037612
333	2991 1 1241045259
333	2992 1 1241053379
333	2993 1 1241059809
333	2994 1 1241072783
333	2995 1 1241074593
333	2996 1 1241075455
333	2997 1 1241097901
333	2998 1 1241100974
333	2999 1 1241107564
333	3000 1 1241115942
333	3001 1 1241116451
333	3002 1 1241124525
333	3003 1 1241171019
333	3004 1 1241209981
333	3005 1 1241211577
18	3005 1 1241222922
333	3006 1 1241218012
333	3007 1 1241224018
333	3008 1 1241227282
333	3009 1 1241246756
333	3010 1 1241250865
333	3011 1 1241266554
333	3012 1 1241270604
333	3013 1 1241278295
333	3014 1 1241280568
333	3015 1 1241284138
333	3016 1 1241284470
333	3017 1 1241285804
333	3018 1 1241292933
333	3019 1 1241295275
333	3020 1 1241309210
333	3021 1 1241312524
333	3022 1 1241317987
333	3023 1 1241333889
333	3024 1 1241344655
333	3025 1 1241344741
333	3026 1 1241356917
333	3027 1 1241359681
333	3028 1 1241363886
333	3029 1 1241365485
333	3030 1 1241372999
333	3031 1 1241378382
333	3032 1 1241378959
333	3033 1 1241380211
333	3034 1 1241381143
333	3035 1 1241393810
333	3036 1 1241434255
3036	3036 1 1241434420
333	3037 1 1241437279
333	3038 1 1241441259
333	3039 1 1241452269
333	3040 1 1241453674
333	3041 1 1241465071
333	3042 1 1241465249
333	3043 1 1241465987
333	3044 1 1241476798
333	3045 1 1241478263
333	3046 1 1241492580
333	3047 1 1241504610
333	3048 1 1241516513
3048	3048 1 1241527124
333	3049 1 1241531167
333	3050 1 1241536066
333	3051 1 1241540503
333	3052 1 1241543586
333	3053 1 1241544592
333	3054 1 1241548663
333	3055 1 1241548844
333	3056 1 1241551916
333	3057 1 1241557218
333	3058 1 1241567300
333	3059 1 1241571732
3059	3059 1 1241571791
333	3060 1 1241577117
333	3061 1 1241597351
333	3062 1 1241603391
333	3063 1 1241624907
333	3064 1 1241629836
333	3065 1 1241637647
333	3066 1 1241712853
333	3067 1 1241717212
333	3068 1 1241724632
333	3069 1 1241728360
333	3070 1 1241729012
333	3071 1 1241729143
333	3072 1 1241743531
333	74 1 1241773982
333	3073 1 1241778277
3073	3073 1 1241778426
333	3074 1 1241781945
333	3075 1 1241782705
333	3076 1 1241783166
333	3077 1 1241789900
333	3078 1 1241790206
333	3079 1 1241791304
333	3080 1 1241807159
333	3081 1 1241817009
333	3082 1 1241818815
333	3083 1 1241860822
333	530 1 1241867985
333	3084 1 1241868818
333	3085 1 1241872059
333	3086 1 1241872072
333	3087 1 1241873451
333	3088 1 1241878980
333	3089 1 1241891366
333	3090 1 1241894185
333	3091 1 1241898616
333	3092 1 1241904499
333	3093 1 1241907966
333	3094 1 1241920566
333	3095 1 1241923554
333	3096 1 1241947687
333	3097 1 1241953625
333	3098 1 1241953969
333	3099 1 1241955170
333	3100 1 1241959618
333	3101 1 1241973140
333	3102 1 1241978984
333	3103 1 1241983374
333	3104 1 1241986537
3104	3104 1 1241987892
18	3104 1 1241988428
3104	3104 1 1241990092
333	3105 1 1242052051
333	3106 1 1242063133
333	3107 1 1242071258
333	3108 1 1242077610
333	3109 1 1242082375
333	3110 1 1242084538
333	3111 1 1242097091
333	3112 1 1242101263
333	3113 1 1242121629
3	3113 1 1426650899
4	3113 1 1429392371
3	3113 1 1429437662
333	3114 1 1242134987
333	3115 1 1242138023
333	3116 1 1242141088
333	3117 1 1242141685
333	3118 1 1242165359
333	3119 1 1242201737
333	3120 1 1242206574
333	3121 1 1242212955
333	3122 1 1242224894
333	3123 1 1242232322
333	3124 1 1242236475
333	3125 1 1242237475
333	3126 1 1242241940
333	3127 1 1242244576
333	3128 1 1242269909
333	3129 1 1242282232
333	3130 1 1242286576
333	3131 1 1242290188
333	3132 1 1242292698
333	3133 1 1242299409
333	3134 1 1242305066
333	3135 1 1242307815
333	3136 1 1242308885
333	3137 1 1242309835
333	3138 1 1242311126
333	3139 1 1242316201
333	3140 1 1242323013
333	3141 1 1242333071
333	3142 1 1242334851
333	3143 1 1242365444
3143	3143 1 1305644773
179	3143 1 1305695154
3144	3143 1 1306072553
90	3143 1 1306074596
90	3143 1 1306089806
3145	3143 1 1306660638
182	3143 1 1315056572
3146	3143 1 1315120490
30	3143 1 1315121772
333	3147 1 1242380606
333	3148 1 1242385082
3148	3148 1 1242386156
333	3149 1 1242387104
333	3150 1 1242392350
333	3151 1 1242393219
333	3152 1 1242404576
333	3153 1 1242408974
333	3154 1 1242412578
333	3155 1 1242425354
333	3156 1 1242461452
333	3157 1 1242462089
333	3158 1 1242468383
333	3159 1 1242468641
333	3160 1 1242478620
333	3161 1 1242483813
333	3162 1 1242491678
333	3163 1 1242496307
333	3164 1 1242496396
333	3165 1 1242498134
333	3166 1 1242500348
333	3167 1 1242510836
333	3168 1 1242517168
333	3169 1 1242517203
333	3170 1 1242523730
333	3171 1 1242524921
333	3172 1 1242525531
333	3173 1 1242542722
333	3174 1 1242551837
333	3175 1 1242558858
333	3176 1 1242568040
333	3177 1 1242568056
333	3178 1 1242568640
333	3179 1 1242568998
333	3180 1 1242572405
333	3181 1 1242573676
333	3182 1 1242590613
333	3183 1 1242628604
333	3184 1 1242630132
333	3185 1 1242634310
333	3186 1 1242644889
333	3187 1 1242663942
333	3188 1 1242685492
333	3189 1 1242721226
333	3190 1 1242723647
333	3191 1 1242725545
333	3192 1 1242731028
333	3193 1 1242745217
333	3194 1 1242746272
333	3195 1 1242754697
333	3196 1 1242757538
333	3197 1 1242761359
333	3198 1 1242765898
333	3199 1 1242783642
333	3200 1 1242808641
333	3201 1 1242822070
333	3202 1 1242824987
333	3203 1 1242842209
333	3204 1 1242843767
333	3205 1 1242855168
333	3206 1 1242859832
333	3207 1 1242884207
333	3208 1 1242895521
333	3209 1 1242904173
333	3210 1 1242905753
333	3211 1 1242936184
333	3212 1 1242941270
333	3213 1 1242942027
333	3214 1 1242971489
333	3215 1 1242971890
333	3216 1 1243000719
333	3217 1 1243013216
333	3218 1 1243033868
333	3219 1 1243087145
3	3219 1 1426650884
4	3219 1 1429392368
3	3219 1 1429437662
333	3220 1 1243089714
3220	3220 1 1269483871
333	3221 1 1243117304
333	3222 1 1243153898
333	3223 1 1243156155
333	3224 1 1243159822
333	3225 1 1243183032
333	3226 1 1243184143
333	3227 1 1243185801
333	3228 1 1243192504
333	3229 1 1243196974
333	3230 1 1243254857
333	3231 1 1243258222
333	3232 1 1243258752
333	3233 1 1243265785
333	3234 1 1243266306
333	3235 1 1243278312
333	3236 1 1243316740
333	3237 1 1243321064
333	3238 1 1243332726
333	3239 1 1243339741
3239	3239 1 1243503951
333	3240 1 1243343927
333	3241 1 1243360623
333	3242 1 1243363444
333	3243 1 1243368361
333	3244 1 1243370975
333	3245 1 1243377151
333	3246 1 1243381649
333	3247 1 1243392604
333	3248 1 1243416355
333	3249 1 1243453380
333	3250 1 1243461108
333	3251 1 1243478000
333	3252 1 1243478096
333	3253 1 1243498710
333	3254 1 1243508378
333	3255 1 1243510949
333	3256 1 1243526453
333	3257 1 1243539583
333	3258 1 1243539884
333	3259 1 1243540381
333	3260 1 1243545510
333	3261 1 1243546259
333	3262 1 1243554938
333	3263 1 1243555744
333	3264 1 1243580389
333	3265 1 1243581249
333	3266 1 1243589937
333	3267 1 1243610242
333	3268 1 1243612204
333	3269 1 1243615571
333	3270 1 1243629629
333	3271 1 1243631552
333	3272 1 1243649674
333	3273 1 1243668829
333	3274 1 1243680383
333	3275 1 1243692903
333	3276 1 1243705930
333	3277 1 1243711452
333	3278 1 1243715828
333	3279 1 1243716527
333	3280 1 1243718040
333	3281 1 1243720141
333	3282 1 1243723112
333	3283 1 1243727182
333	3284 1 1243727817
333	3285 1 1243732871
333	3286 1 1243737673
333	3287 1 1243738154
333	3288 1 1243752892
333	3289 1 1243759440
333	3290 1 1243773127
333	3291 1 1243773678
333	3292 1 1243778372
333	3293 1 1243780149
333	3294 1 1243783728
333	3295 1 1243802103
333	3296 1 1243861254
333	3297 1 1243864416
333	3298 1 1243864494
333	3299 1 1243866002
333	3300 1 1243867142
333	3301 1 1243868322
333	3302 1 1243868860
333	3303 1 1243871112
333	3304 1 1243872046
333	3305 1 1243873815
333	3306 1 1243876722
333	3307 1 1243881892
333	3308 1 1243893393
333	3309 1 1243898829
333	3310 1 1243929067
333	3311 1 1243931450
333	3312 1 1243939409
333	3313 1 1243940880
333	3314 1 1243945484
333	3315 1 1243947540
333	3316 1 1243949959
333	3317 1 1243955380
333	3318 1 1243974156
333	3319 1 1243992307
333	3320 1 1244005942
333	3321 1 1244028833
333	3322 1 1244037847
333	3323 1 1244038065
333	3324 1 1244041203
333	3325 1 1244046626
333	3326 1 1244055838
333	3327 1 1244060904
333	3328 1 1244082712
333	3329 1 1244086756
333	3330 1 1244116075
333	3331 1 1244119954
333	3332 1 1244120970
333	3333 1 1244134696
333	3334 1 1244138147
333	3335 1 1244144836
333	3336 1 1244146416
333	3337 1 1244148872
333	3338 1 1244151595
333	3339 1 1244152113
333	3340 1 1244158206
333	3341 1 1244172752
333	3342 1 1244175934
333	3343 1 1244182460
333	3344 1 1244188959
333	3345 1 1244198582
333	3346 1 1244199536
333	3347 1 1244214150
333	3348 1 1244223121
333	3349 1 1244225539
333	3350 1 1244228189
333	3351 1 1244230558
3351	3351 1 1261108437
333	3352 1 1244232653
333	3353 1 1244236060
333	3354 1 1244247537
333	3355 1 1244248444
333	3356 1 1244285914
333	3357 1 1244290390
333	3146 1 1244292866
333	3358 1 1244294952
333	3359 1 1244301702
333	3360 1 1244310385
333	3361 1 1244358965
333	3362 1 1244386529
3362	3362 1 1244919405
18	3362 1 1364299656
333	3363 1 1244387550
333	3364 1 1244394641
333	3365 1 1244406812
333	3366 1 1244434016
333	3367 1 1244437272
333	3368 1 1244480764
333	3369 1 1244482319
333	3370 1 1244483780
333	3371 1 1244483834
333	3372 1 1244486442
333	3373 1 1244486682
333	3374 1 1244491928
333	3375 1 1244494016
333	3376 1 1244495356
333	3377 1 1244521960
333	3378 1 1244528757
333	3379 1 1244538543
333	3380 1 1244563238
333	3381 1 1244570347
333	3382 1 1244578438
333	3383 1 1244581677
333	3384 1 1244583329
333	3385 1 1244583518
333	3386 1 1244584042
333	3387 1 1244588140
3387	3387 1 1244588329
18	3387 1 1244634577
19	3387 1 1244648595
3387	3387 1 1244712804
30	3387 1 1244714021
43	3387 1 1244720755
3387	3387 1 1244726825
333	3388 1 1244633331
333	3389 1 1244644526
333	3390 1 1244660427
333	3391 1 1244662651
333	3392 1 1244716617
333	3393 1 1244726535
333	3394 1 1244733822
333	3395 1 1244734445
333	3396 1 1244735817
333	3397 1 1244740719
333	3398 1 1244746121
333	3399 1 1244749923
333	3400 1 1244794471
333	3401 1 1244798680
333	3402 1 1244799916
333	3403 1 1244800040
333	3404 1 1244804609
333	3405 1 1244805824
333	3406 1 1244809738
333	3407 1 1244811697
333	3408 1 1244814707
333	3409 1 1244840158
333	3410 1 1244845087
333	3411 1 1244860395
333	3412 1 1244866009
333	3413 1 1244868978
333	3414 1 1244879232
333	3415 1 1244896801
333	3416 1 1244899450
333	3417 1 1244899713
333	3418 1 1244902296
333	3419 1 1244903084
333	3420 1 1244905963
333	3421 1 1244910702
333	3422 1 1244919116
333	3423 1 1244929286
333	3424 1 1244964865
333	3425 1 1244977720
333	3426 1 1244979228
333	3427 1 1244986770
333	3428 1 1244996390
333	3429 1 1244998770
333	3430 1 1245000435
333	3431 1 1245007718
3432	3431 1 1407409643
333	3433 1 1245014188
333	3434 1 1245033631
333	3435 1 1245061342
333	3436 1 1245073379
333	3437 1 1245079095
3	3437 1 1426650892
4	3437 1 1429392369
3	3437 1 1429437661
333	3438 1 1245081189
333	3439 1 1245081836
333	3440 1 1245081935
333	3441 1 1245083578
333	3442 1 1245086707
333	3443 1 1245091884
333	3444 1 1245092261
333	3445 1 1245099138
333	3446 1 1245101293
333	3447 1 1245103370
333	3448 1 1245105258
333	3449 1 1245105880
333	3450 1 1245136608
333	3451 1 1245145762
333	3452 1 1245148523
333	3453 1 1245154885
333	3454 1 1245162294
333	3455 1 1245163864
333	3456 1 1245168345
333	3457 1 1245168801
333	3458 1 1245173671
333	3459 1 1245180906
333	3460 1 1245216761
333	3461 1 1245227390
333	3462 1 1245236832
333	3463 1 1245243959
333	3464 1 1245244790
333	3465 1 1245245295
333	3466 1 1245248454
333	3467 1 1245248875
333	3468 1 1245257196
333	3469 1 1245266000
333	3470 1 1245273234
333	3471 1 1245276516
333	3472 1 1245291476
333	3473 1 1245312035
333	3474 1 1245331143
333	3475 1 1245333658
333	3476 1 1245334130
333	3477 1 1245334844
333	3478 1 1245335256
333	3479 1 1245337767
333	3480 1 1245341226
333	3481 1 1245343974
333	3482 1 1245349697
333	3483 1 1245350439
333	3484 1 1245351464
333	3485 1 1245355012
333	3486 1 1245357192
333	3487 1 1245367629
333	3488 1 1245400121
333	3489 1 1245401536
333	3490 1 1245401890
333	3491 1 1245405739
333	3492 1 1245407479
333	3493 1 1245408691
333	3494 1 1245409582
333	175 1 1245413055
333	3495 1 1245416480
333	3496 1 1245425830
333	3497 1 1245429815
333	3498 1 1245432974
333	3499 1 1245444534
333	3500 1 1245445825
333	3501 1 1245458687
333	3502 1 1245481042
3502	3502 1 1245481134
333	3503 1 1245500169
333	3504 1 1245502356
333	3505 1 1245507599
3302	3505 1 1444118296
333	3506 1 1245517522
333	3507 1 1245518907
333	3508 1 1245521943
333	3509 1 1245524045
333	3510 1 1245525597
333	3511 1 1245525946
333	3512 1 1245537285
333	3513 1 1245551527
333	3514 1 1245573411
333	3515 1 1245578375
333	3516 1 1245585333
333	3517 1 1245600066
333	3518 1 1245609873
333	3519 1 1245625370
333	3520 1 1245635049
333	3521 1 1245663070
333	3522 1 1245672531
333	3523 1 1245676251
333	3524 1 1245677136
333	3525 1 1245685712
333	3526 1 1245688562
333	3527 1 1245700273
333	3528 1 1245704955
333	3529 1 1245724198
333	3530 1 1245733739
333	3531 1 1245742926
333	3532 1 1245752054
333	3533 1 1245754620
333	3534 1 1245756537
333	3535 1 1245758163
333	3536 1 1245760086
333	3537 1 1245766977
333	3538 1 1245770967
333	176 1 1245771405
176	176 1 1245771790
333	3539 1 1245771861
333	3540 1 1245780738
333	3541 1 1245796875
333	3542 1 1245832842
333	3543 1 1245853031
333	3544 1 1245856509
333	3545 1 1245864394
333	3546 1 1245865459
333	3547 1 1245869570
333	3548 1 1245874611
333	3549 1 1245877307
333	3550 1 1245887382
333	3551 1 1245928511
333	3552 1 1245932891
333	3553 1 1245938783
333	3554 1 1245942412
333	3555 1 1245942509
333	3556 1 1245944484
3556	3556 1 1344936979
3556	3556 1 1344937000
333	3557 1 1245946235
333	3558 1 1245951281
333	3559 1 1245952082
333	3560 1 1245960058
333	3561 1 1245962492
333	3562 1 1245972375
333	3563 1 1245977447
333	3564 1 1245983110
333	3565 1 1246013447
333	3566 1 1246018407
333	3567 1 1246027497
3	3567 1 1426650961
4	3567 1 1429392390
3	3567 1 1429437674
333	3568 1 1246040657
333	3569 1 1246044674
333	3570 1 1246046769
333	3571 1 1246048351
333	3572 1 1246052869
333	3573 1 1246054354
333	3574 1 1246056129
333	3575 1 1246058325
333	3576 1 1246067347
333	3577 1 1246075262
333	3578 1 1246093814
333	3579 1 1246102289
333	3580 1 1246108764
333	3581 1 1246113156
333	3582 1 1246117835
333	3583 1 1246118104
333	3584 1 1246119443
333	3585 1 1246121627
333	3586 1 1246128099
333	3587 1 1246131817
333	3588 1 1246143338
333	3589 1 1246144285
333	3590 1 1246145096
333	3591 1 1246148215
333	3592 1 1246151724
333	3593 1 1246181134
333	3594 1 1246183260
333	3595 1 1246190909
333	3596 1 1246198007
333	3597 1 1246211911
3	3597 1 1426650939
4	3597 1 1429392388
3	3597 1 1429437672
333	3598 1 1246221150
333	3599 1 1246224842
333	3600 1 1246232940
333	3601 1 1246267874
333	3602 1 1246279805
333	3603 1 1246302217
333	3604 1 1246313377
333	3605 1 1246321914
333	3606 1 1246327435
333	3607 1 1246342294
333	3608 1 1246355020
333	3609 1 1246356433
333	3610 1 1246372810
333	3611 1 1246380149
333	3612 1 1246384382
333	3613 1 1246393656
333	3614 1 1246395970
333	3615 1 1246396795
333	3616 1 1246400224
333	3617 1 1246434922
333	3618 1 1246443325
333	3619 1 1246455558
333	3620 1 1246456994
333	3621 1 1246471041
333	3622 1 1246472096
333	3623 1 1246475124
333	3624 1 1246476438
333	3625 1 1246478320
333	3626 1 1246489311
333	3627 1 1246530578
333	3628 1 1246532287
333	3629 1 1246532927
333	3630 1 1246533677
333	3631 1 1246541059
333	3632 1 1246546841
333	3633 1 1246554133
333	3634 1 1246559499
333	3635 1 1246561394
333	3636 1 1246565132
333	3637 1 1246571765
333	3638 1 1246596001
333	3639 1 1246604219
333	3640 1 1246613719
333	3641 1 1246630939
333	3642 1 1246632115
333	3643 1 1246633791
333	3644 1 1246645140
333	3645 1 1246653208
333	3646 1 1246654997
333	3647 1 1246709122
333	3648 1 1246711384
333	3649 1 1246716827
333	3650 1 1246718840
333	3651 1 1246720768
333	3652 1 1246735107
333	3653 1 1246770590
333	3654 1 1246792408
333	3655 1 1246813762
333	3656 1 1246827255
3656	3656 1 1246827366
3656	3656 1 1247141438
3656	3656 1 1247141549
3656	3656 1 1247340116
3656	3656 1 1254828418
3656	3656 1 1254846107
3656	3656 1 1254977147
3656	3656 1 1256651225
3656	3656 1 1258272410
3656	3656 1 1258272474
3656	3656 1 1258366712
3656	3656 1 1258636713
3656	3656 1 1258637180
3656	3656 1 1262520808
333	3657 1 1246831095
333	3658 1 1246833239
333	3659 1 1246874663
333	3660 1 1246874907
333	3661 1 1246882067
333	3662 1 1246886404
333	3663 1 1246888151
333	3664 1 1246888342
333	3665 1 1246913575
333	3666 1 1246925658
333	3667 1 1246944951
333	3668 1 1246958876
333	3669 1 1246977683
333	3670 1 1246978535
333	3671 1 1246981255
18	3671 1 1246983544
333	3672 1 1246985504
333	3673 1 1246995641
333	3674 1 1247056420
333	3675 1 1247059474
333	3676 1 1247061933
333	3677 1 1247063254
333	3678 1 1247071622
333	3679 1 1247076378
333	3680 1 1247115304
333	3681 1 1247121026
333	3682 1 1247130049
3682	3682 1 1297713088
3682	3682 1 1388399413
333	3683 1 1247149895
333	3684 1 1247152358
333	3685 1 1247156337
333	3686 1 1247161390
333	3687 1 1247168883
333	3688 1 1247171746
